node_name,change_efficiency,degree,sum_edge_weights,eigen_centrality,betweenness,bonacich,sex_binary,perc_related
ID0122,-8.88712156915661e-5,21,4.8186098935123,0.615790464117762,47,-0.00449273528404499,0,0.09523809523809523
ID0005,-0.0014460550184005,40,4.86470191497962,0.266332404882857,80,-0.0345856742449644,1,0.275
ID0014,-0.00127140527799768,30,6.99673363116121,0.980222614671629,88,-0.0071696092689772,0,0.13333333333333333
ID0023,-0.00341790310390283,44,3.33172595508398,0.27643983851292,270,0.01829493637388,1,0.25
ID0042,-9.2262455960801e-4,39,5.46495963998844,0.277813295284377,27,0.0126088107072164,1,0.2564102564102564
ID0067,-8.88712156915661e-5,21,4.8186098935123,0.615790464117762,15,-0.0044927352840449,0,0.14285714285714285
ID0070,-7.19897627693866e-4,33,5.23998898066475,0.690235870921221,8,0.0482350477151242,0,0
ID0094,-0.00109359143393345,38,6.64818584776048,0.855930289349034,38,0.0358980346548954,0,0.15789473684210525
ID0104,-4.9322063888213e-4,29,3.34663386762566,0.326068044610516,61,-0.0139302938780202,1,0
ID0113,-0.00675634827101423,20,2.1406864192177,0.124204143366999,91,0.0124738184671941,0,0
ID0010,-5.73845959338015e-4,37,4.9909836788859,0.211691599810804,12,-0.0176036750101426,1,0.1891891891891892
ID0016,-6.13910880194135e-4,30,4.88661326032013,0.158974748556101,17,0.0252741862207072,0,0.1
ID0019,-5.27854477442635e-4,31,3.95651476016552,0.167648357554605,30,0.0236426845366401,1,0.2903225806451613
ID0046,-5.11189834531023e-4,35,4.48843827921004,0.186938674460674,17,0.0135051321636313,1,0.08571428571428572
ID0078,-4.37322876140178e-4,30,2.98233108621055,0.154182732361547,11,0.0129980194112803,1,0.23333333333333334
ID0103,-0.00101425833217955,42,5.68969084285514,0.25995116613171,57,0.0209996886851523,1,0.2857142857142857
ID0105,-6.53670023211483e-4,27,3.31473590628322,0.156747951640879,149,0.0481034602694449,1,0.037037037037037035
ID0112,-7.24998004178301e-4,37,4.47387458761784,0.20315544763629,19,0.0353853694456483,0,0.3783783783783784
ID0114,-0.00109695527019071,44,5.41346450910471,0.231506232428261,80,-0.0258007148267845,0,0.36363636363636365
ID0126,-0.00149598639203347,47,7.44467106101405,0.362093369321049,100,0.0523085226166476,1,0.1702127659574468
ID0128,-4.59179409372901e-4,34,4.80892563417276,0.180821645793184,163,0.0713883097308869,1,0.029411764705882353
ID0130,-0.00136606180427906,41,6.67094631282542,0.276806576048079,76,-0.00143915271589716,1,0.1951219512195122
ID0007,0.00139509507280694,3,0.558796296296296,0.0114084566190572,0,0.00822041723116209,0,0
ID0008,-6.1730756960221e-4,26,6.93748241919261,1,19,-0.00924161310886569,0,0
ID0036,6.69184369172682e-4,18,2.20880826260083,0.299870943058372,27,0.0291063754529588,1,0.1111111111111111
ID0062,-3.79404934645278e-4,27,6.40958492787979,0.95508145469382,20,0.00347809302971369,0,0
ID0064,-1.4725859843856e-4,24,4.80510706231436,0.70496471663433,4,0.0486074983522069,0,0.16666666666666666
ID0085,-8.88712156915661e-5,21,4.8186098935123,0.615790464117762,0,-0.0044927352840449,0,0
ID0121,-0.00114373120224887,36,4.2364646799036,0.39575353044517,100,0.0195513640855331,1,0.25
ID0011,-8.42513590540328e-4,38,5.16564015613355,0.192512321513417,49,0.00141666844353019,0,0.3684210526315789
ID0041,-8.08940416525683e-5,22,4.44730387596756,0.161359061064536,5,-0.0512188758092768,0,0
ID0050,-0.00109898830141958,42,4.2400907877716,0.159714020700583,100,0.00244621269566242,1,0.2857142857142857
ID0055,-9.70997708248433e-4,43,4.91824902222555,0.242903198625838,51,0.009879312432131,1,0.32558139534883723
ID0057,-7.66450994190093e-4,38,4.04169341947549,0.19380875180576,19,0.0415343664487735,0,0.2894736842105263
ID0068,-2.04381261363906e-5,26,2.6167307807016,0.11526356939898,15,0.0425357879319805,1,0.3076923076923077
ID0090,-2.26876479677729e-4,28,4.47189044413268,0.171974966553216,19,-0.00447013320372852,0,0.32142857142857145
ID0092,-0.0011670828448952,44,5.80934741648734,0.258297822654965,82,6.10013094646547e-4,1,0.2727272727272727
ID0107,-6.86346115349457e-4,34,3.4348483761944,0.119765953909177,95,-0.0199119699264712,0,0.23529411764705882
ID0047,5.04255950222243e-4,15,2.6223068538858,0.0990372683211678,0,0.0117701809325347,0,0
ID0052,-8.70549838419166e-4,33,3.3596854917957,0.110490538956733,41,-0.00287371631048097,0,0.12121212121212122
ID0065,1.06513477536985e-4,23,2.01745425922215,0.063337420469567,33,0.0246781817245377,1,0.2608695652173913
ID0080,-3.27080283057113e-4,28,3.90116349529803,0.139903570551592,30,0.0351989681008576,1,0.39285714285714285
ID0101,-2.51485771424476e-4,29,3.51580797512295,0.14938664529127,28,-0.00840452472037591,1,0.3448275862068966
ID0020,-7.29440187198782e-5,18,2.35124078248133,0.0907776383125594,35,0.0160444752793061,0,0.16666666666666666
ID0025,0.00106529748711554,8,0.65286832264761,0.0201372994091295,1,-0.013573508632695,1,0.25
ID0013,7.88361896696954e-4,12,0.847437831210588,0.0284718589594152,6,0.0168297490817968,1,0.4166666666666667
ID0024,1.27359727708831e-4,20,4.02829445154388,0.581822878022042,1,-0.0161022420809849,0,0.25
ID0082,-3.58848674524292e-5,21,4.67114828685817,0.180565492029345,4,0.0466734578956314,0,0
ID0108,0.00119020402843872,5,1.01660640685031,0.0294494905919126,0,0.0310654480598318,1,0.2
ID0120,-7.17016604233067e-4,35,4.86311906133199,0.159781737300086,17,0.0754986496156248,0,0.08571428571428572
ID0123,4.31751170084593e-4,15,1.48729769083671,0.0387927315560803,26,0.0102240924066367,1,0.2
ID0038,-2.65817033631877e-4,29,2.44409158124836,0.132116492102308,46,0.0134127508152715,1,0.1724137931034483
ID0040,-6.56612806848589e-5,23,2.78840818658811,0.15177145475961001,4,-0.0490867558461312,1,0.08695652173913043
ID0044,-3.52586168776925e-4,32,3.59351231884656,0.126618195791298,4,-0.0525581119639864,0,0.21875
ID0071,-4.69387695471446e-4,26,2.92847071027175,0.19644349575398,79,0.0237811594007988,1,0.038461538461538464
ID0088,7.91001918527545e-5,16,1.96465843013364,0.0720246031011746,40,0.00331352708407576,0,0.25
ID0027,8.4108453963555e-4,10,1.30144166572922,0.0449617607993121,7,0.023519405442044,0,0
ID0086,-5.94192633432911e-4,29,4.48943680280484,0.162960581585185,25,0.011958720560249,1,0.10344827586206896
ID0115,-8.23463756119969e-5,31,2.18598469413025,0.166925304810969,17,-0.0475183661524311,1,0.2903225806451613
ID0030,0.00149763514059192,3,0.92989390472228,0.0116030242979281,0,0.0216880040085477,0,0.3333333333333333
ID0076,8.39166365633359e-4,7,0.606203564076155,0.0242962669336505,1,0.0740491678501898,0,0.2857142857142857
ID0083,-3.20849801880518e-4,27,6.14869599940673,0.923198306058094,133,0.00347809302971371,0,0.2222222222222222
ID0093,0.0016399002600363,3,0.858585858585858,0.00769443180786055,0,0.0216880040085477,0,0
ID0026,0.00123870051810043,8,0.956457332364774,0.0297223673624197,0,-0.0100941932499784,1,0
ID0053,0.00161347025809738,3,0.569635627530365,0.0125623892291083,0,0.0435829968814598,0,0
ID0056,0.00131752482443648,4,0.459170227920228,0.0167332709481508,2,0.0270817197597134,0,0
ID0060,0.00226299362648691,1,0.2,0.00476881340848858,0,0.00296747554035522,0,0
ID0097,-0.00455054540437927,5,0.683333333333334,0.0244369746467779,89,-0.0252801846197806,1,0
ID0063,0.00275047368004172,1,0.111111111111111,8.69010041457312e-4,0,0.00889812622030898,1,0
ID0118,0.00189677725920318,2,0.325,0.0207702793831516,0,0.0545671262644564,1,0
ID0106,0.00309762297419103,1,0.166666666666667,7.81880601291678e-4,0,-0.0347865275466195,1,0
