node_name,change_efficiency,degree,sum_edge_weights,eigen_centrality,betweenness,bonacich,sex_binary,perc_related
ID0103,-0.00112030724496492,52,5.42609110285832,0.417199880665825,94,-0.0165236823251804,1,0.2692307692307692
ID0107,-0.00129896077076724,54,7.96257908561979,0.849476249794517,23,0.0126408263560759,0,0.25925925925925924
ID0126,-0.00101966165162426,49,5.74316603356012,0.388959924620898,103,-0.0138491370012424,1,0.24489795918367346
ID0020,-0.00141161371432125,41,5.89417273030776,0.50088551645521,69,-0.00735621774631233,0,0.2926829268292683
ID0099,8.34335676679787e-4,15,1.11645216674416,0.0439400365494666,15,0.0165289025657812,0,0.4
ID0121,3.57703048204039e-4,15,2.11198012072625,0.0659046233545482,57,0.00763461229626561,1,0.3333333333333333
ID0026,-2.60034932054065e-4,31,2.45807526351655,0.156887953997279,61,0.00594684947863611,1,0.16129032258064516
ID0029,-0.00207397166192991,64,6.27736160686369,0.455531532383333,127,0.00906678434761274,1,0.296875
ID0033,-8.97348083385319e-4,48,6.41090906013922,0.457424634023357,43,-8.35598999038474e-4,1,0.3958333333333333
ID0043,-7.7410462442562e-4,44,6.27172665248535,0.686174267459636,3,-0.0118897036415732,0,0.38636363636363635
ID0055,-0.00147158806840592,58,7.04686927662125,0.676647058028558,55,-6.70070630258373e-4,1,0.3793103448275862
ID0064,-9.31288983364698e-4,48,6.18819735503742,0.684582336881603,28,0.00277543655640007,0,0.3333333333333333
ID0109,2.11680623581567e-4,32,2.32368731849219,0.184774814053382,0,0.024145371569682,1,0.25
ID0130,4.94948410625085e-4,19,2.17987413911122,0.0856541904290376,24,-3.51798191870532e-4,1,0.3684210526315789
ID0021,1.77146619357915e-4,28,2.5349984502753,0.126829002095447,7,0.017391770072752,1,0.5
ID0022,-0.00112205576845142,52,5.9613292359558,0.592314552252254,134,-0.0179339816256369,0,0.28846153846153844
ID0024,-0.00113190820473547,53,5.88324099225279,0.586466428604596,41,0.0251259028067376,0,0.2641509433962264
ID0052,9.3180776125984e-4,19,1.08391084859949,0.0743222093122248,1,0.0483858868246884,0,0.21052631578947367
ID0061,5.56671336591819e-4,21,2.21487304494754,0.132450797296872,10,0.00311784645632558,0,0
ID0065,-4.29982642909887e-4,40,3.62367181328144,0.268330341119643,61,0.00521590284253198,1,0.2
ID0066,-0.00141378091814659,48,3.92093082911597,0.302397583960786,103,-0.0123967227441003,0,0.3333333333333333
ID0083,-0.00125329351466247,50,7.65898931012746,0.881941117434299,45,0.0233347811724079,0,0.3
ID0108,2.96069697635903e-4,27,2.21074777987661,0.176187537628878,1,0.030474898127926,1,0.4444444444444444
ID0013,9.25410158787332e-4,16,0.94570386660652,0.0274615135971663,4,-0.00291966415622369,1,0.4375
ID0037,0.00139079464628444,9,0.865050686941444,0.023160725432166,2,0.00663901189752236,1,0.3333333333333333
ID0118,-3.30101878804334e-5,23,1.65483866400283,0.0685196514899646,83,0.0182232997636769,1,0.17391304347826086
ID0023,0.0014193891575961,10,0.565230472480815,0.0556655093104115,0,0.0213246344066628,1,0.1
ID0034,3.22444207591199e-4,23,2.45534967178034,0.0939383818741478,10,0.00624791017854977,1,0.2608695652173913
ID0044,-9.28543296277395e-4,51,5.88897712600217,0.444189526127387,17,-0.0130258359497407,0,0.2549019607843137
ID0078,5.08685924683006e-4,17,2.06442182849478,0.064370601037848807,12,-0.00282798648122492,1,0.35294117647058826
ID0115,7.52866538242358e-4,19,1.60127374614243,0.0976992453627071,0,-2.93547998600085e-4,1,0.5789473684210527
ID0019,8.56543535526666e-4,11,1.44451496779083,0.0528140040981251,7,0.0184046655821285,1,0.2727272727272727
ID0073,0.00169160226400833,4,0.727485380116959,0.0169490830809379,4,-0.00507669069610302,0,0.25
ID0088,6.42503317102361e-4,16,1.86827859027347,0.0614795951323894,15,0.01078177083078,0,0.1875
ID0032,6.7140085280365e-4,14,1.42788448266709,0.0454394986191938,12,0.0171213210866211,0,0
ID0076,7.97414761254223e-4,21,1.80503411808927,0.191562996966237,0,0.0270454044078301,0,0.047619047619047616
ID0036,0.0010232922843581,14,1.39116686675085,0.032601625461005,12,0.0211407377669301,1,0.42857142857142855
ID0072,0.00107033119897532,12,0.997071821418954,0.0375586551503691,0,0.0087475608782975,1,0.3333333333333333
ID0048,0.00175687514943218,5,0.580357142857143,0.014615703368656,0,0.00868968393867524,1,0.4
ID0089,0.00346427852774683,2,0.381818181818182,5.33267155393747e-4,0,0.0273132247305148,0,0.5
ID0045,0.00361072304137788,2,0.299465240641711,3.24368159119191e-4,0,0.0273132247305148,1,0.5
ID0117,-0.0107407643740985,5,0.749833293641343,0.0152479033298027,168,0.0187877240621246,0,0.2
ID0017,0.00255287987407388,3,0.393837535014005,0.00247601115662422,2,0.0336247443415646,1,0
