node_name,change_efficiency,degree,sum_edge_weights,eigen_centrality,betweenness,bonacich,sex_binary,perc_related
ID0013,-0.00591643564702571,18,1.5717621557931,0.0471281121686575,105,0.135637534786662,1,0.3333333333333333
ID0024,-4.16302141944602e-4,43,2.8765638873976,0.273354266161486,44,-0.381173230551855,0,0.27906976744186046
ID0031,-8.67467709862624e-4,39,4.85042326027836,0.493757703726604,35,0.016298699312371,0,0.3076923076923077
ID0039,-3.22153965180427e-4,23,1.74187723531259,0.0489733921811667,68,-0.126701753382865,0,0.43478260869565216
ID0042,-0.00133669197299402,60,6.16767779850165,0.598072980144433,120,-0.0123407489695222,1,0.26666666666666666
ID0044,-0.00144255842774882,58,7.62005809870182,0.759654791218233,24,0.219731742758114,0,0.27586206896551724
ID0074,5.17964246624369e-4,20,1.03054801940499,0.0793021848086389,73,0.326338986786554,1,0.45
ID0093,-1.93443734164134e-4,18,1.6063852592825,0.07508381258514,68,-0.0812596294114735,0,0.2222222222222222
ID0004,-0.00103359843161771,39,4.58150357068235,0.487090947949239,74,0.088643505262642,0,0.23076923076923078
ID0016,-0.00123144704521577,52,6.58736864755743,0.784631510584354,34,-0.093325088866243,0,0.1346153846153846
ID0019,-0.00112328526591421,36,3.19716540369923,0.27643186223445,151,-0.0238534775904446,1,0.3333333333333333
ID0023,8.70686444723545e-4,14,1.08129911786671,0.0833440067121437,4,-0.0560139099075038,1,0.2857142857142857
ID0025,9.94301851797441e-4,14,1.02969490333977,0.0777622041792361,2,-0.144667202546175,1,0.21428571428571427
ID0038,0.00112505744916275,12,1.2436281878203,0.0605156019615354,6,0.183616305914058,1,0.5
ID0050,-3.96636302570141e-4,43,3.49558109098123,0.277528481679022,6,0.0647510868542705,1,0.3488372093023256
ID0054,-0.00111798955563075,55,5.22866920941275,0.523644133021104,162,0.0592203057960025,1,0.32727272727272727
ID0067,-0.00132380524118725,55,6.04036632199509,0.615263659628668,21,-0.10919302889381,0,0.2545454545454545
ID0094,-0.00163988957947231,52,5.89625941085518,0.594694182115081,70,0.0243194330007846,0,0.17307692307692307
ID0103,-0.00117222492167784,57,6.02579578274804,0.604482966443428,25,-0.053088163545401,1,0.3157894736842105
ID0119,-5.70863190957505e-4,44,3.06510217833172,0.240295944461445,80,0.00436075447509441,1,0.38636363636363635
ID0129,-0.0012932708897096,58,6.94457562368413,0.724176830683249,41,0.0322687633248161,1,0.39655172413793105
ID0005,1.94218240714306e-4,25,1.19731187508686,0.0951232488702041,51,0.182669525440301,1,0.28
ID0057,-0.00121825462213282,54,7.52158860821831,0.759655388908585,40,0.159182008328917,0,0.4074074074074074
ID0066,-3.43283660631022e-4,41,3.74387267507594,0.357525827595776,0,-0.0230240700805955,0,0.4146341463414634
ID0112,-0.00172311115899498,47,5.64091366798059,0.532582330193229,52,-0.19711625883445,0,0.2978723404255319
ID0130,-0.00105840280342157,56,5.47938767939942,0.574141835244313,9,0.282594897005139,1,0.2857142857142857
ID0015,-7.27041595691591e-4,43,2.70078162212008,0.214034221819202,71,-0.132290485487633,0,0.32558139534883723
ID0052,-6.7776188220503e-4,46,3.18804575551582,0.271287899257965,66,0.193438939859116,0,0.15217391304347827
ID0055,-0.00119191150324649,58,5.61545962024963,0.522598361801114,33,0.170492789314912,1,0.3793103448275862
ID0060,-3.1309131724544e-4,39,3.79058297042029,0.405974225342044,2,0.0202515861348882,0,0.1794871794871795
ID0069,-9.08398010812161e-4,51,3.20138674239783,0.253347569826496,39,0.0837567194222881,1,0.2549019607843137
ID0080,-9.10026329596303e-4,46,4.21487179804994,0.329114410166185,32,-0.178167872734949,1,0.2391304347826087
ID0084,3.06468645467073e-4,25,2.41815596022788,0.1753986322288,0,0.085108107480799,0,0.44
ID0086,-5.89969957260073e-4,47,4.53369940324992,0.40884381397002,26,-0.0510260174152189,1,0.2127659574468085
ID0092,-8.21980489486618e-4,53,4.73865206065221,0.464483281851822,13,-0.116126096252842,1,0.32075471698113206
ID0096,5.08839252563731e-4,25,1.83306912760064,0.16009791319107,1,0.0756889043274322,1,0.4
ID0107,-0.00144369255087728,55,7.75996978802866,0.897604624581948,20,-0.101564804452542,0,0.2727272727272727
ID0114,-0.00786856352693666,49,4.51913967043206,0.439241241917224,97,-0.0353678791134285,0,0.32653061224489793
ID0009,0.00216842877013768,4,0.427485380116959,0.00671928571457083,0,-0.163036612250651,0,0.25
ID0020,0.00166149952804895,7,0.84514507797688,0.0123383332355339,13,0.109422254491553,0,0.2857142857142857
ID0021,1.40760235143034e-4,29,2.1226786493044,0.14947615485305,18,0.136662711914437,1,0.3103448275862069
ID0033,-0.00108157479160148,54,5.73816039703804,0.50598580624691,67,0.0124633008196489,1,0.37037037037037035
ID0048,0.00155810673885659,7,0.297514833091771,0.0225032098956178,1,-0.0949629872290549,1,0.14285714285714285
ID0077,-3.78561577314418e-5,40,2.0900527153913,0.201828907041119,0,5.65692299585667e-4,1,0.425
ID0090,0.00139960160391217,8,0.328557442446384,0.0300486751595003,0,0.15340476647154,0,0.125
ID0122,-8.65996873321284e-4,49,4.788354134708,0.507268792564729,55,-0.144013130468374,0,0.20408163265306123
ID0123,7.4648742572847e-5,36,2.24934365272472,0.201908653090881,55,0.0837984616765844,1,0.2777777777777778
ID0061,-5.3821386512553603e-05,34,2.77929740899956,0.264803511913802,0,-0.127209139059275,0,0.029411764705882353
ID0065,-7.78559613519358e-4,45,5.68716243098539,0.665848079179238,0,0.0755882067845672,1,0.2
ID0068,9.61763275035332e-4,20,0.92342346517396,0.0627861397518464,0,0.0448630766917772,1,0.2
ID0101,-4.11519803983851e-4,41,2.6370749374905,0.187110918760566,20,0.0866607094859963,1,0.34146341463414637
ID0012,0.00251998667911157,3,0.291889483065953,0.00210322231238819,1,0.123848035046637,0,0.3333333333333333
ID0108,0.00102680344260919,14,1.07513857439986,0.0659088787162579,2,-0.261541066646039,1,0.2857142857142857
ID0017,0.00147938000543452,9,0.716017968959144,0.0268485357455816,3,0.265992096155286,1,0
ID0073,0.00168764737611132,8,0.801571410915126,0.0127785943601102,5,-0.110914603010346,0,0.375
ID0078,3.28887561679259e-4,22,2.01710014093626,0.0669700635981035,22,0.0466135583167442,1,0.3181818181818182
ID0026,0.00119108744966134,10,0.477865414038838,0.0411401355733339,0,0.0193833996077642,1,0.3
ID0115,3.55569621253604e-4,28,1.73505147952046,0.117401886386761,0,-0.151202416898398,1,0.42857142857142855
ID0030,0.00200298142248584,2,0.726190476190476,0.00833301387564466,0,0.0488833889959132,0,0
ID0034,7.97549196876746e-4,13,1.65521492047808,0.0380969864512206,9,0.00793208510483786,1,0.3076923076923077
ID0036,9.16631537852874e-4,15,1.27898154408834,0.0448050226501002,0,0.288431613685773,1,0.26666666666666666
ID0035,0.00129103234186417,8,0.824904546987408,0.0260370867295601,0,-0.283566039771386,0,0
ID0088,0.00161777126003465,5,0.429159507727282,0.00601429538331672,3,-0.0675474237881395,0,0.2
ID0109,0.00152090079673284,9,0.406989164115925,0.0273082697378674,0,0.0509997746323759,1,0.4444444444444444
ID0076,0.00198191001132392,4,0.304841456041975,0.00519122236704739,1,0.202172754238228,0,0.25
ID0081,0.001771142154669,4,0.248039368459107,0.0222706388865127,0,-0.0525655185908989,0,0
ID0049,0.00315138848370528,1,0.0666666666666667,5.50764834848818e-4,0,0.132890276597024,1,0
ID0058,0.0024463398594512,1,0.0512820512820513,0.00394862525426234,0,-0.0381151373030659,0,0
