"ID1","ID2","T2008","T2010","T2012","T2014","T2016","T2018","relatedness_coef"
"ID0030","ID0016",0,0,0,0,NA,NA,0.0469
"ID0016","ID0031",0,0.0714285714285714,0,0.0975609756097561,0.208333333333333,0.0666666666666667,0.0014
"ID0016","ID0032",NA,NA,NA,NA,0,0,NA
"ID0033","ID0016",NA,0,0,0.0819672131147541,0.169491525423729,0.0666666666666667,0.1814
"ID0034","ID0016",NA,NA,0,0,0,0.0645161290322581,0
"ID0016","ID0035",NA,NA,0,0,0.0425531914893617,0.111111111111111,0
"ID0036","ID0016",0,0,0,0,0,0,0
"ID0016","ID0037",NA,0,0,0.0307692307692308,0,0,0
"ID0016","ID0038",0,0,0,0,NA,NA,0.0035
"ID0016","ID0039",0,0.0416666666666667,0,0,0.0952380952380952,0,0
"ID0016","ID0040",0,0,0.0465116279069767,0,NA,NA,0
"ID0041","ID0016",0.484848484848485,NA,NA,NA,NA,NA,NA
"ID0042","ID0016",0.0526315789473684,0,0.0625,0.0612244897959184,0.111111111111111,0.109090909090909,0.2202
"ID0043","ID0016",0,0,0.0392156862745098,0.12987012987013,0.19047619047619,NA,0
"ID0044","ID0016",0,0,0.0307692307692308,0.163934426229508,0.142857142857143,0.0425531914893617,0.1932
"ID0045","ID0016",NA,NA,NA,NA,0,0,0
"ID0046","ID0016",0.0588235294117647,0.0487804878048781,NA,NA,NA,NA,NA
"ID0047","ID0016",0.266666666666667,NA,NA,NA,NA,NA,NA
"ID0048","ID0016",0,0,0,0,0,0,0
"ID0049","ID0016",0,0,0,0,0,0,0
"ID0050","ID0016",0.0240963855421687,0.361111111111111,0,0.031496062992126,0.103448275862069,0.0333333333333333,0.3363
"ID0051","ID0016",0,0,0,NA,NA,NA,NA
"ID0052","ID0016",0.357142857142857,0.615384615384615,0.346153846153846,0.0263157894736842,0.0487804878048781,0,0
"ID0016","ID0053",0,0.05,0,NA,NA,NA,NA
"ID0054","ID0016",0.0526315789473684,0.0377358490566038,0.037037037037037,0.0898876404494382,0.163265306122449,0.170212765957447,0.0323
"ID0016","ID0055",0.0434782608695652,0,0.0909090909090909,0.05,0.274509803921569,0.0476190476190476,0
"ID0016","ID0056",0,0.0606060606060606,NA,NA,NA,NA,NA
"ID0057","ID0016",0,0,0.037037037037037,0.149532710280374,0.127659574468085,0.0465116279069767,0
"ID0016","ID0058",NA,NA,0,0,0.0555555555555556,0,0.0384
"ID0059","ID0016",NA,NA,NA,NA,NA,0,0.0342
"ID0060","ID0016",0,0,0,0.0625,0.102564102564103,0,0
"ID0016","ID0061",NA,NA,NA,0.0298507462686567,0.0465116279069767,0,7e-04
"ID0016","ID0062",0,0,NA,NA,NA,NA,NA
"ID0016","ID0063",0,NA,NA,NA,NA,NA,NA
"ID0064","ID0016",0,0,0.0851063829787234,0.206896551724138,0.107142857142857,0,0
"ID0016","ID0065",0,0,0.0444444444444444,0.206896551724138,0.16,0.0425531914893617,0.0207
"ID0066","ID0016",0,0.212765957446809,0.0434782608695652,0.0277777777777778,0.130434782608696,0,0.0199
"ID0016","ID0067",0,0.0425531914893617,0,0.16,0.153846153846154,0.0606060606060606,0
"ID0068","ID0016",0,0,0.0384615384615385,0,NA,NA,0.0132
"ID0016","ID0069",NA,NA,0,0,0.122448979591837,0.0526315789473684,0
"ID0070","ID0016",0,0,0,NA,NA,NA,NA
"ID0016","ID0071",0,0,0.0465116279069767,NA,NA,NA,NA
"ID0016","ID0072",0,0,0,0,0,0,0
"ID0073","ID0016",NA,0,0,0,0,0,0
"ID0016","ID0074",NA,0,0,0,0,0,0.0321
"ID0075","ID0016",0,0,0.0689655172413793,0.216867469879518,0.285714285714286,0.0851063829787234,0.0304
"ID0016","ID0076",0,0,0,0,0.0606060606060606,0,0
"ID0077","ID0016",0.0701754385964912,0.103448275862069,0.0377358490566038,0.0289855072463768,NA,NA,0.0275
"ID0016","ID0078",0,0,0.0476190476190476,0,0,0,0
"ID0079","ID0016",NA,NA,NA,NA,NA,0,0.0023
"ID0080","ID0016",0,0.12987012987013,0.203389830508475,0.0305343511450382,0.0634920634920635,0,0.4081
"ID0081","ID0016",NA,0,0,0,NA,NA,NA
"ID0082","ID0016",0.363636363636364,NA,NA,NA,NA,NA,NA
"ID0083","ID0016",0,0,0.0666666666666667,0.302325581395349,0.233333333333333,0.0909090909090909,0
"ID0084","ID0016",NA,NA,NA,0,0.0923076923076923,0.12,0.2153
"ID0016","ID0085",0,0.0416666666666667,0,0,NA,NA,NA
"ID0016","ID0086",0,0,0.04,0.0875912408759124,0,0,0.2663
"ID0087","ID0016",0,0,0.0666666666666667,0.272727272727273,0.318181818181818,NA,NA
"ID0016","ID0088",0,0.0444444444444444,0,0,0,0,0
"ID0016","ID0089",NA,NA,NA,NA,0,0,0
"ID0090","ID0016",0.315789473684211,0.52,0.285714285714286,0.0714285714285714,NA,NA,0.5155
"ID0091","ID0016",NA,NA,0,0,0,0,0.0146
"ID0092","ID0016",0.192307692307692,0.0689655172413793,0,0.0674157303370786,0.0434782608695652,0.0416666666666667,0.2974
"ID0093","ID0016",0,0,0,0,0.0606060606060606,NA,0
"ID0094","ID0016",0,0.0727272727272727,0,0.121951219512195,0.16,0.102564102564103,0.0129
"ID0016","ID0095",NA,NA,NA,NA,0,0,NA
"ID0016","ID0096",NA,NA,NA,0.03125,0.0888888888888889,0,0.2977
"ID0097","ID0016",0,0,0,NA,NA,NA,NA
"ID0016","ID0098",NA,NA,NA,NA,NA,0.122448979591837,0.1089
"ID0016","ID0099",NA,NA,NA,NA,0,0,0.0017
"ID0100","ID0016",NA,NA,NA,NA,NA,0,0.013
"ID0101","ID0016",0,0.153846153846154,0.109090909090909,0,0.0714285714285714,0.0689655172413793,0
"ID0102","ID0016",NA,0.0392156862745098,0.0769230769230769,0.0792079207920792,0.0384615384615385,0.156862745098039,0
"ID0016","ID0103",0.0392156862745098,0.0701754385964912,0.0317460317460317,0.0919540229885057,0.196078431372549,0.156862745098039,0.0211
"ID0016","ID0104",0,0.0476190476190476,NA,NA,NA,NA,NA
"ID0016","ID0105",0.0588235294117647,0,NA,NA,NA,NA,NA
"ID0016","ID0106",0,NA,NA,NA,NA,NA,NA
"ID0016","ID0107",0.274509803921569,0.696969696969697,0.730769230769231,0.673913043478261,0.576923076923077,0.590909090909091,0
"ID0108","ID0016",0.363636363636364,0.0540540540540541,0.111111111111111,0.0333333333333333,0.15,0,0
"ID0109","ID0016",NA,NA,NA,0,0.04,0.166666666666667,0
"ID0016","ID0110",0,0,NA,NA,NA,NA,NA
"ID0111","ID0016",NA,NA,NA,NA,NA,0,0.0024
"ID0016","ID0112",0.0425531914893617,0.0476190476190476,0.0425531914893617,0.0465116279069767,0.24,0.0425531914893617,0
"ID0016","ID0113",0.0689655172413793,0.05,NA,NA,NA,NA,NA
"ID0114","ID0016",0.0363636363636364,0,0,0.0987654320987654,0.08,0.0526315789473684,0.2725
"ID0115","ID0016",0,0.0625,0.12,0,0.0888888888888889,0,0.007
"ID0116","ID0016",NA,NA,NA,NA,NA,0,NA
"ID0117","ID0016",NA,NA,NA,0,0,0,0
"ID0118","ID0016",0,0,0,0,0,0,0.0077
"ID0119","ID0016",NA,NA,0,0.032258064516129,0.0740740740740741,0.125,0.0482
"ID0120","ID0016",0.785714285714286,0.78125,0.62962962962963,0.68,0.642857142857143,0.571428571428571,0
"ID0121","ID0016",0,0,0,0,0,0.0645161290322581,0.0075
"ID0016","ID0122",0,0.0425531914893617,0,0.140845070422535,0.136363636363636,0.0555555555555556,0
"ID0123","ID0016",0.0540540540540541,0.205128205128205,0.0434782608695652,0.0634920634920635,0.136363636363636,0,0
"ID0124","ID0016",NA,NA,NA,NA,NA,0,0
"ID0016","ID0125",NA,NA,NA,NA,NA,0.0882352941176471,0.1298
"ID0016","ID0126",0.0909090909090909,0.127659574468085,0.0298507462686567,0.172043010752688,0.0754716981132075,0.0816326530612245,0
"ID0127","ID0016",NA,NA,NA,NA,NA,0.0888888888888889,0
"ID0016","ID0128",0.0408163265306122,NA,NA,NA,NA,NA,NA
"ID0129","ID0016",0.102564102564103,0,0.0384615384615385,0.232558139534884,0.130434782608696,0.0625,0.0165
"ID0016","ID0130",0.25,0.0465116279069767,0.0833333333333333,0.136986301369863,0,NA,0.0853
"ID0131","ID0016",NA,NA,NA,NA,NA,0,0
"ID0018","ID0017",0,0,NA,NA,NA,NA,NA
"ID0017","ID0019",0,0,0.125,0,0,0,0
"ID0017","ID0020",0,0,0,0,0,0,0
"ID0021","ID0017",NA,NA,NA,0.117647058823529,0,0,0
"ID0022","ID0017",0,0,0,0,0,0,0.0076
"ID0017","ID0023",0,0,0,0,0,0,0
"ID0017","ID0024",0,0,0,0,0,0,0
"ID0025","ID0017",0,0,0,0,0,0,0
"ID0017","ID0026",0,0,0,0,0,NA,0.021
"ID0027","ID0017",0,NA,NA,NA,NA,NA,NA
"ID0017","ID0028",NA,0,0,0,NA,NA,0
"ID0017","ID0029",0,0,0.037037037037037,0,0,0,0
"ID0030","ID0017",0,0,0,0,NA,NA,0
"ID0031","ID0017",0,0,0,0.0512820512820513,0,0,0.0111
"ID0032","ID0017",NA,NA,NA,NA,0,0,NA
"ID0017","ID0033",NA,0,0,0,0,0,0
"ID0034","ID0017",NA,NA,0,0,0,0,0.007
"ID0035","ID0017",NA,NA,0,0,0,0,0
"ID0017","ID0036",0,0,0,0,0,0,0.0076
"ID0017","ID0037",NA,0,0,0,0,0,0
"ID0017","ID0038",0,0,0,0,NA,NA,0.0148
"ID0039","ID0017",0,0,0,0,0,0,0.03
"ID0040","ID0017",0,0,0,0,NA,NA,0.0031
"ID0017","ID0041",0,NA,NA,NA,NA,NA,NA
"ID0042","ID0017",0,0,0,0,0,0.0512820512820513,0
"ID0017","ID0043",0,0,0,0,0,NA,0
"ID0044","ID0017",0,0,0.0434782608695652,0,0,0,0
"ID0045","ID0017",NA,NA,NA,NA,0,0,0.0029
"ID0046","ID0017",0,0,NA,NA,NA,NA,NA
"ID0047","ID0017",0,NA,NA,NA,NA,NA,NA
"ID0017","ID0048",0,0,0,0,0,0,0.0167
"ID0049","ID0017",0,0,0,0,0,0,0
"ID0017","ID0050",0,0,0,0,0,0,0
"ID0051","ID0017",0,0,0,NA,NA,NA,NA
"ID0017","ID0052",0,0,0,0.0606060606060606,0,0,0
"ID0053","ID0017",0,0,0,NA,NA,NA,NA
"ID0017","ID0054",0,0,0.0571428571428571,0,0,0,0
"ID0055","ID0017",0,0,0,0,0,0,0.0148
"ID0056","ID0017",0,0,NA,NA,NA,NA,NA
"ID0057","ID0017",0,0,0.0571428571428571,0,0,0,0.0048
"ID0017","ID0058",NA,NA,0,0,0,0,0
"ID0017","ID0059",NA,NA,NA,NA,NA,0,0
"ID0017","ID0060",0,0,0,0,0,0,0
"ID0017","ID0061",NA,NA,NA,0,0,0,0.0469
"ID0062","ID0017",0,0,NA,NA,NA,NA,NA
"ID0063","ID0017",0,NA,NA,NA,NA,NA,NA
"ID0017","ID0064",0,0,0,0,0,0,0.0507
"ID0017","ID0065",0,0,0,0,0,0,0
"ID0017","ID0066",0,0,0,0,0,0,0
"ID0067","ID0017",0,0,0,0,0,0,0
"ID0017","ID0068",0,0,0,0,NA,NA,0
"ID0069","ID0017",NA,NA,0,0,0,0,0
"ID0017","ID0070",0,0,0,NA,NA,NA,NA
"ID0071","ID0017",0,0,0,NA,NA,NA,NA
"ID0017","ID0072",0,0,0.0909090909090909,0,0,0,0
"ID0017","ID0073",NA,0,0,0,0,0,0
"ID0017","ID0074",NA,0,0,0,0,0,0
"ID0075","ID0017",0,0,0,0,0,0,0
"ID0076","ID0017",0,0,0,0,0,0,0
"ID0017","ID0077",0,0,0,0,NA,NA,0
"ID0078","ID0017",0,0,0,0,0,0,0
"ID0017","ID0079",NA,NA,NA,NA,NA,0,0
"ID0080","ID0017",0,0,0,0,0,0,0
"ID0081","ID0017",NA,0,0,0,NA,NA,NA
"ID0017","ID0082",0,NA,NA,NA,NA,NA,NA
"ID0083","ID0017",0,0,0,0,0,0,0
"ID0084","ID0017",NA,NA,NA,0,0,0,0
"ID0085","ID0017",0,0,0,0,NA,NA,NA
"ID0017","ID0086",0,0,0,0,0,0,0.0095
"ID0017","ID0087",0,0,0,0,0,NA,NA
"ID0088","ID0017",0,0,0,0,0,0,0
"ID0017","ID0089",NA,NA,NA,NA,0,0,0
"ID0017","ID0090",0,0,0,0,NA,NA,0
"ID0091","ID0017",NA,NA,0,0.111111111111111,0.133333333333333,0,0
"ID0092","ID0017",0,0,0.0625,0,0,0,0
"ID0093","ID0017",0,0,0,0,0,NA,0.0081
"ID0094","ID0017",0,0,0,0.0512820512820513,0,0,0.0314
"ID0017","ID0095",NA,NA,NA,NA,0,0,NA
"ID0096","ID0017",NA,NA,NA,0,0,0,0.0041
"ID0017","ID0097",0,0,0,NA,NA,NA,NA
"ID0017","ID0098",NA,NA,NA,NA,NA,0,0.0265
"ID0099","ID0017",NA,NA,NA,NA,0,0.153846153846154,0.016
"ID0100","ID0017",NA,NA,NA,NA,NA,0,0
"ID0017","ID0101",0,0,0,0,0,0,0
"ID0017","ID0102",NA,0,0,0,0,0,0
"ID0103","ID0017",0,0,0.0454545454545455,0,0,0,0
"ID0104","ID0017",0,0,NA,NA,NA,NA,NA
"ID0105","ID0017",0,0,NA,NA,NA,NA,NA
"ID0106","ID0017",0,NA,NA,NA,NA,NA,NA
"ID0017","ID0107",0,0,0,0,0,0,0.053
"ID0108","ID0017",0,0,0,0.117647058823529,0,0,0
"ID0109","ID0017",NA,NA,NA,0,0,0,0
"ID0017","ID0110",0,0,NA,NA,NA,NA,NA
"ID0017","ID0111",NA,NA,NA,NA,NA,0,0.0178
"ID0017","ID0112",0,0,0,0,0,0,0
"ID0017","ID0113",0,0,NA,NA,NA,NA,NA
"ID0017","ID0114",0,0,0,0,0,0,0
"ID0115","ID0017",0,0,0,0,0,0,0
"ID0116","ID0017",NA,NA,NA,NA,NA,0.363636363636364,NA
"ID0017","ID0117",NA,NA,NA,0,0,0,0
"ID0118","ID0017",0,0.2,0,0.0588235294117647,0.117647058823529,0,0
"ID0119","ID0017",NA,NA,0,0,0,0,0.0016
"ID0017","ID0120",0,0,0,0,0,0,0.0208
"ID0121","ID0017",0,0,0,0,0,0,0
"ID0017","ID0122",0,0,0,0,0,0,0
"ID0123","ID0017",0,0,0,0.1,0,0,0.0081
"ID0124","ID0017",NA,NA,NA,NA,NA,0,0.0293
"ID0017","ID0125",NA,NA,NA,NA,NA,0,0
"ID0126","ID0017",0,0,0.0416666666666667,0,0,0.0606060606060606,0
"ID0127","ID0017",NA,NA,NA,NA,NA,0,0
"ID0017","ID0128",0,NA,NA,NA,NA,NA,NA
"ID0017","ID0129",0,0,0.0606060606060606,0,0,0.125,0
"ID0017","ID0130",0,0,0.0689655172413793,0,0,NA,0.0035
"ID0017","ID0131",NA,NA,NA,NA,NA,0,0
"ID0019","ID0018",0.142857142857143,0,NA,NA,NA,NA,0.25
"ID0018","ID0020",0.153846153846154,0.0909090909090909,NA,NA,NA,NA,NA
"ID0022","ID0018",0.133333333333333,0,NA,NA,NA,NA,NA
"ID0023","ID0018",0,0,NA,NA,NA,NA,NA
"ID0018","ID0024",0.133333333333333,0,NA,NA,NA,NA,NA
"ID0018","ID0025",0,0.153846153846154,NA,NA,NA,NA,NA
"ID0018","ID0026",0,0,NA,NA,NA,NA,NA
"ID0018","ID0027",0,NA,NA,NA,NA,NA,NA
"ID0028","ID0018",NA,0,NA,NA,NA,NA,NA
"ID0018","ID0029",0,0,NA,NA,NA,NA,NA
"ID0018","ID0030",0,0,NA,NA,NA,NA,NA
"ID0018","ID0031",0.0909090909090909,0.0625,NA,NA,NA,NA,NA
"ID0033","ID0018",NA,0,NA,NA,NA,NA,NA
"ID0018","ID0036",0,0.105263157894737,NA,NA,NA,NA,NA
"ID0018","ID0037",NA,0,NA,NA,NA,NA,NA
"ID0038","ID0018",0.1,0.105263157894737,NA,NA,NA,NA,NA
"ID0018","ID0039",0.0869565217391304,0.0833333333333333,NA,NA,NA,NA,NA
"ID0040","ID0018",0.142857142857143,0,NA,NA,NA,NA,NA
"ID0041","ID0018",0,NA,NA,NA,NA,NA,NA
"ID0018","ID0042",0.1,0,NA,NA,NA,NA,NA
"ID0043","ID0018",0.117647058823529,0,NA,NA,NA,NA,NA
"ID0044","ID0018",0.0571428571428571,0,NA,NA,NA,NA,NA
"ID0046","ID0018",0,0,NA,NA,NA,NA,NA
"ID0018","ID0047",0,NA,NA,NA,NA,NA,NA
"ID0048","ID0018",0,0,NA,NA,NA,NA,NA
"ID0018","ID0049",0,0.0714285714285714,NA,NA,NA,NA,NA
"ID0050","ID0018",0.0307692307692308,0,NA,NA,NA,NA,NA
"ID0051","ID0018",0.166666666666667,0,NA,NA,NA,NA,NA
"ID0052","ID0018",0.0526315789473684,0,NA,NA,NA,NA,NA
"ID0053","ID0018",0,0.125,NA,NA,NA,NA,NA
"ID0054","ID0018",0.1,0,NA,NA,NA,NA,NA
"ID0055","ID0018",0,0.137931034482759,NA,NA,NA,NA,NA
"ID0056","ID0018",0,0,NA,NA,NA,NA,NA
"ID0018","ID0057",0,0,NA,NA,NA,NA,NA
"ID0060","ID0018",0,0,NA,NA,NA,NA,NA
"ID0018","ID0062",0.125,0,NA,NA,NA,NA,NA
"ID0063","ID0018",0,NA,NA,NA,NA,NA,NA
"ID0064","ID0018",0.125,0.0689655172413793,NA,NA,NA,NA,NA
"ID0065","ID0018",0,0,NA,NA,NA,NA,NA
"ID0018","ID0066",0,0,NA,NA,NA,NA,NA
"ID0018","ID0067",0,0,NA,NA,NA,NA,NA
"ID0018","ID0068",0,0,NA,NA,NA,NA,NA
"ID0018","ID0070",0.117647058823529,0,NA,NA,NA,NA,NA
"ID0071","ID0018",0.0952380952380952,0.210526315789474,NA,NA,NA,NA,0.5
"ID0018","ID0072",0,0.166666666666667,NA,NA,NA,NA,NA
"ID0018","ID0073",NA,0,NA,NA,NA,NA,NA
"ID0074","ID0018",NA,0,NA,NA,NA,NA,NA
"ID0075","ID0018",0.105263157894737,0,NA,NA,NA,NA,NA
"ID0076","ID0018",0,0.153846153846154,NA,NA,NA,NA,NA
"ID0077","ID0018",0,0,NA,NA,NA,NA,NA
"ID0018","ID0078",0.0952380952380952,0.3,NA,NA,NA,NA,NA
"ID0018","ID0080",0,0,NA,NA,NA,NA,NA
"ID0018","ID0081",NA,0,NA,NA,NA,NA,NA
"ID0018","ID0082",0,NA,NA,NA,NA,NA,NA
"ID0018","ID0083",0.117647058823529,0,NA,NA,NA,NA,NA
"ID0085","ID0018",0,0,NA,NA,NA,NA,NA
"ID0018","ID0086",0,0,NA,NA,NA,NA,NA
"ID0018","ID0087",0.117647058823529,0,NA,NA,NA,NA,NA
"ID0088","ID0018",0.125,0,NA,NA,NA,NA,NA
"ID0018","ID0090",0,0,NA,NA,NA,NA,NA
"ID0018","ID0092",0,0,NA,NA,NA,NA,NA
"ID0093","ID0018",0,0,NA,NA,NA,NA,NA
"ID0018","ID0094",0.105263157894737,0,NA,NA,NA,NA,NA
"ID0097","ID0018",0,0,NA,NA,NA,NA,NA
"ID0101","ID0018",0,0,NA,NA,NA,NA,NA
"ID0102","ID0018",NA,0,NA,NA,NA,NA,NA
"ID0103","ID0018",0.0606060606060606,0,NA,NA,NA,NA,NA
"ID0018","ID0104",0.1,0.222222222222222,NA,NA,NA,NA,NA
"ID0018","ID0105",0.125,0.222222222222222,NA,NA,NA,NA,NA
"ID0106","ID0018",0,NA,NA,NA,NA,NA,NA
"ID0018","ID0107",0,0,NA,NA,NA,NA,NA
"ID0108","ID0018",0,0,NA,NA,NA,NA,NA
"ID0018","ID0110",0,0,NA,NA,NA,NA,NA
"ID0112","ID0018",0,0,NA,NA,NA,NA,NA
"ID0113","ID0018",0,0.125,NA,NA,NA,NA,NA
"ID0018","ID0114",0,0.0769230769230769,NA,NA,NA,NA,NA
"ID0115","ID0018",0,0,NA,NA,NA,NA,NA
"ID0118","ID0018",0,0,NA,NA,NA,NA,NA
"ID0120","ID0018",0.0526315789473684,0,NA,NA,NA,NA,NA
"ID0018","ID0121",0.166666666666667,0.133333333333333,NA,NA,NA,NA,NA
"ID0122","ID0018",0,0,NA,NA,NA,NA,NA
"ID0018","ID0123",0,0,NA,NA,NA,NA,NA
"ID0126","ID0018",0.0769230769230769,0.0869565217391304,NA,NA,NA,NA,NA
"ID0128","ID0018",0,NA,NA,NA,NA,NA,NA
"ID0018","ID0129",0.0952380952380952,0.08,NA,NA,NA,NA,NA
"ID0018","ID0130",0.0909090909090909,0,NA,NA,NA,NA,NA
"ID0020","ID0019",0,0,0,0.137931034482759,0.125,0,0.0551
"ID0021","ID0019",NA,NA,NA,0,0,0,0
"ID0019","ID0022",0,0.08,0.0540540540540541,0.0930232558139535,0,0,0
"ID0019","ID0023",0,0,0,0,0,0,0.0368
"ID0019","ID0024",0,0,0,0,0,0.111111111111111,0.0239
"ID0019","ID0025",0,0,0,0,0,0,0.0134
"ID0026","ID0019",0,0,0,0,0.125,NA,0
"ID0019","ID0027",0,NA,NA,NA,NA,NA,NA
"ID0028","ID0019",NA,0,0.0434782608695652,0,NA,NA,0
"ID0019","ID0029",0,0,0,0.051948051948052,0,0,0
"ID0019","ID0030",0,0.153846153846154,0,0,NA,NA,0.1035
"ID0031","ID0019",0,0,0,0.0851063829787234,0,0.142857142857143,0.0362
"ID0019","ID0032",NA,NA,NA,NA,0,0,NA
"ID0019","ID0033",NA,0,0,0,0,0,0.0127
"ID0034","ID0019",NA,NA,0,0,0,0,0.0412
"ID0019","ID0035",NA,NA,0,0,0,0,2e-04
"ID0019","ID0036",0,0.117647058823529,0,0.0714285714285714,0.153846153846154,0.133333333333333,0.0122
"ID0019","ID0037",NA,0,0,0,0,0,0.0275
"ID0038","ID0019",0.0909090909090909,0,0.0952380952380952,0,NA,NA,0.037
"ID0019","ID0039",0.08,0,0,0.133333333333333,0.2,0,0.0306
"ID0040","ID0019",0.25,0,0,0,NA,NA,0
"ID0019","ID0041",0,NA,NA,NA,NA,NA,NA
"ID0042","ID0019",0.181818181818182,0,0.0392156862745098,0.0317460317460317,0.125,0,0.0189
"ID0019","ID0043",0,0.19047619047619,0,0.0952380952380952,0,NA,0.1195
"ID0019","ID0044",0.0540540540540541,0,0.0769230769230769,0.0229885057471264,0,0,0
"ID0019","ID0045",NA,NA,NA,NA,0,0,0.05
"ID0019","ID0046",0.222222222222222,0,NA,NA,NA,NA,NA
"ID0019","ID0047",0,NA,NA,NA,NA,NA,NA
"ID0019","ID0048",0,0,0,0,0.166666666666667,0,0
"ID0019","ID0049",0,0,0,0,0,0,0.0215
"ID0019","ID0050",0.0298507462686567,0,0,0,0,0,0
"ID0019","ID0051",0,0,0,NA,NA,NA,NA
"ID0052","ID0019",0.05,0,0,0,0,0,0
"ID0019","ID0053",0.153846153846154,0,0,NA,NA,NA,NA
"ID0019","ID0054",0.0909090909090909,0,0.146341463414634,0.0740740740740741,0,0.0645161290322581,0.0301
"ID0055","ID0019",0.133333333333333,0,0.0754716981132075,0,0,0,0.0129
"ID0056","ID0019",0,0,NA,NA,NA,NA,NA
"ID0019","ID0057",0,0,0.146341463414634,0,0,0,0
"ID0019","ID0058",NA,NA,0,0,0,0,0.0228
"ID0019","ID0059",NA,NA,NA,NA,NA,0,0.0166
"ID0060","ID0019",0,0,0,0,0,0,0.0149
"ID0019","ID0061",NA,NA,NA,0,0,0,0
"ID0019","ID0062",0,0,NA,NA,NA,NA,NA
"ID0019","ID0063",0,NA,NA,NA,NA,NA,NA
"ID0019","ID0064",0,0.0740740740740741,0.0588235294117647,0.115384615384615,0,0.117647058823529,0.0463
"ID0019","ID0065",0.181818181818182,0,0.0625,0.0769230769230769,0,0,0.0077
"ID0066","ID0019",0.0666666666666667,0,0,0,0,0,0.0191
"ID0019","ID0067",0,0,0,0.15,0,0,0
"ID0068","ID0019",0,0,0,0,NA,NA,0.0676
"ID0019","ID0069",NA,NA,0,0,0,0,0.0211
"ID0070","ID0019",0,0,0,NA,NA,NA,NA
"ID0019","ID0071",0.0869565217391304,0.117647058823529,0.0666666666666667,NA,NA,NA,0.5
"ID0072","ID0019",0,0,0,0,0,0,0.0876
"ID0073","ID0019",NA,0,0.25,0.142857142857143,0,0,0.0052
"ID0019","ID0074",NA,0,0,0,0,0,0.0129
"ID0019","ID0075",0,0.0714285714285714,0.0444444444444444,0.0833333333333333,0,0.129032258064516,0
"ID0076","ID0019",0,0,0,0,0,0,0.0257
"ID0077","ID0019",0.0487804878048781,0.0625,0,0,NA,NA,0
"ID0078","ID0019",0.173913043478261,0.111111111111111,0,0.129032258064516,0,0.133333333333333,0.0339
"ID0079","ID0019",NA,NA,NA,NA,NA,0,0.0215
"ID0019","ID0080",0,0,0,0.0208333333333333,0,0,0
"ID0019","ID0081",NA,0,0,0,NA,NA,NA
"ID0082","ID0019",0,NA,NA,NA,NA,NA,NA
"ID0083","ID0019",0,0.0714285714285714,0.0425531914893617,0.117647058823529,0,0.0714285714285714,0
"ID0084","ID0019",NA,NA,NA,0,0,0,0.0027
"ID0019","ID0085",0,0,0,0,NA,NA,NA
"ID0086","ID0019",0,0,0,0,0,0,0.0033
"ID0019","ID0087",0,0.0666666666666667,0.0425531914893617,0.113207547169811,0,NA,NA
"ID0019","ID0088",0,0,0,0,0,0,0.0361
"ID0019","ID0089",NA,NA,NA,NA,0,0,0.0408
"ID0090","ID0019",0,0,0.0555555555555556,0,NA,NA,0
"ID0091","ID0019",NA,NA,0,0,0,0,0
"ID0092","ID0019",0.111111111111111,0,0,0,0,0,0.0291
"ID0093","ID0019",0,0.181818181818182,0,0,0,NA,0
"ID0094","ID0019",0,0.0689655172413793,0,0.0425531914893617,0,0,0
"ID0095","ID0019",NA,NA,NA,NA,0,0,NA
"ID0096","ID0019",NA,NA,NA,0,0,0,0
"ID0019","ID0097",0,0,0,NA,NA,NA,NA
"ID0098","ID0019",NA,NA,NA,NA,NA,0,0
"ID0099","ID0019",NA,NA,NA,NA,0.1,0,0.0206
"ID0019","ID0100",NA,NA,NA,NA,NA,0,0.0102
"ID0101","ID0019",0,0,0,0,0,0,0.0121
"ID0019","ID0102",NA,0,0,0,0,0,0
"ID0019","ID0103",0.171428571428571,0,0.08,0.0769230769230769,0.0689655172413793,0,0.012
"ID0019","ID0104",0,0.125,NA,NA,NA,NA,NA
"ID0019","ID0105",0.222222222222222,0,NA,NA,NA,NA,NA
"ID0106","ID0019",0,NA,NA,NA,NA,NA,NA
"ID0019","ID0107",0.0571428571428571,0,0,0.105263157894737,0,0.0714285714285714,0
"ID0019","ID0108",0,0,0,0,0,0,0.0222
"ID0109","ID0019",NA,NA,NA,0,0,0,6e-04
"ID0110","ID0019",0,0,NA,NA,NA,NA,NA
"ID0019","ID0111",NA,NA,NA,NA,NA,0,0
"ID0019","ID0112",0.129032258064516,0,0,0,0,0,0
"ID0113","ID0019",0,0,NA,NA,NA,NA,NA
"ID0114","ID0019",0,0,0.0714285714285714,0,0,0,0.0048
"ID0115","ID0019",0,0,0,0,0,0,0.005
"ID0019","ID0116",NA,NA,NA,NA,NA,0,NA
"ID0117","ID0019",NA,NA,NA,0,0,0,0.0207
"ID0118","ID0019",0,0,0,0,0,0,0
"ID0119","ID0019",NA,NA,0.0526315789473684,0,0,0,0
"ID0019","ID0120",0.05,0,0,0.0923076923076923,0,0.0606060606060606,0.0152
"ID0019","ID0121",0.142857142857143,0.153846153846154,0.0909090909090909,0.206896551724138,0,0.133333333333333,0.0068
"ID0019","ID0122",0,0,0,0.111111111111111,0,0,0.032
"ID0123","ID0019",0,0,0,0,0,0,0
"ID0019","ID0124",NA,NA,NA,NA,NA,0,0
